TIME  IN1  IN2  OUT1
-2.041  0.547485  4.279785  0.5
-2.051  0.543213  4.274902  0.5
-2.061  0.539551  4.27002  0.5
-2.07  0.532837  4.260864  0.5
-2.08  0.530396  4.255981  0.5
-2.09  0.527344  4.251709  0.5
-2.1  0.524292  4.247437  0.5
-2.109  0.521851  4.243164  0.5
-2.119  0.517578  4.234009  0.5
-2.129  0.515747  4.229736  0.5
-2.139  0.513306  4.225464  0.5
-2.148  0.511475  4.221191  0.5
-2.158  0.509644  4.216919  0.5
-2.168  0.509033  4.212646  0.5
-2.178  0.505371  4.204102  0.5
-2.188  0.50415  4.200439  0.5
-2.197  0.50293  4.196167  0.5
-2.207  0.501099  4.190674  0.5
-2.217  0.501099  4.187012  0.5
-2.227  0.498657  4.179077  0.5
-2.236  0.497437  4.174194  0.5
-2.246  0.496826  4.170532  0.5
-2.256  0.496216  4.16687  0.5
-2.266  0.494995  4.163208  0.5
-2.275  0.493774  4.154053  0.5
-2.285  0.493164  4.14978  0.5
-2.295  0.492554  4.145508  0.5
-2.305  0.492554  4.141846  0.5
-2.314  0.491333  4.138184  0.5
-2.324  0.490723  4.129639  0.5
-2.334  0.490723  4.125977  0.5
-2.344  0.489502  4.121094  0.5
-2.354  0.489502  4.117432  0.5
-2.363  0.488892  4.113159  0.5
-2.373  0.488892  4.104614  0.5
-2.383  0.488892  4.100952  0.5
-2.393  0.488281  4.09668  0.5
-2.402  0.488281  4.092407  0.5
-2.412  0.487671  4.088135  0.5
-2.422  0.487671  4.084473  0.5
-2.432  0.48645  4.075928  0.5
-2.441  0.48584  4.071655  0.5
-2.451  0.48584  4.068604  0.5
-2.461  0.48584  4.06311  0.5
-2.471  0.48645  4.060669  0.5
-2.48  0.485229  4.051514  0.5
-2.49  0.485229  4.047852  0.5
-2.5  -0.092163  4.043579  0.5
-2.51  -0.570068  4.049683  -0.5
-2.52  -0.567627  4.053345  -0.5
-2.529  -0.560303  4.061279  -0.5
-2.539  -0.556641  4.066162  -0.5
-2.549  -0.552368  4.071045  -0.5
-2.559  -0.548096  4.075928  -0.5
-2.568  -0.545044  4.07959  -0.5
-2.578  -0.53894  4.089355  -0.5
-2.588  -0.535889  4.093628  -0.5
-2.598  -0.533447  4.0979  -0.5
-2.607  -0.531006  4.102783  -0.5
-2.617  -0.528564  4.107056  -0.5
-2.627  -0.524902  4.116211  -0.5
-2.637  -0.522461  4.120483  -0.5
-2.646  -0.52124  4.124146  -0.5
-2.656  -0.519409  4.129639  -0.5
-2.666  -0.516968  4.133301  -0.5
-2.676  -0.515747  4.137573  -0.5
-2.686  -0.513306  4.146118  -0.5
-2.695  -0.512085  4.14978  -0.5
-2.705  -0.510864  4.154663  -0.5
-2.715  -0.509644  4.159546  -0.5
-2.725  -0.508423  4.163208  -0.5
-2.734  -0.506592  4.171143  -0.5
-2.744  -0.505981  4.176025  -0.5
-2.754  -0.505371  4.179688  -0.5
-2.764  -0.504761  4.18396  -0.5
-2.773  -0.50415  4.188232  -0.5
-2.783  -0.502319  4.195557  -0.5
-2.793  -0.502319  4.20105  -0.5
-2.803  -0.501709  4.204712  -0.5
-2.813  -0.501099  4.209595  -0.5
-2.822  -0.500488  4.213257  -0.5
-2.832  -0.499268  4.220581  -0.5
-2.842  -0.498657  4.226074  -0.5
-2.852  -0.498657  4.229736  -0.5
-2.861  -0.498047  4.232788  -0.5
-2.871  -0.498047  4.238281  -0.5
-2.881  -0.497437  4.239502  -0.5
-2.891  -0.496826  4.240723  -0.5
-2.9  -0.496216  4.241333  -0.5
-2.91  -0.496826  4.241333  -0.5
-2.92  -0.496216  4.242554  -0.5
-2.93  -0.496216  4.243164  -0.5
-2.939  -0.495605  4.243774  -0.5
-2.949  -0.495605  4.244995  -0.5
-2.959  -0.495605  4.244995  -0.5
-2.969  -0.495605  4.245605  -0.5
-2.979  -0.494995  4.246826  -0.5
-2.988  -0.494995  4.247437  -0.5
-2.998  0.046387  4.290771  -0.5
-3.008  0.560303  4.296265  0.5
-3.018  0.559692  4.293823  0.5
-3.027  0.55603  4.289551  0.5
-3.037  0.547485  4.279785  0.5
-3.047  0.543213  4.274902  0.5
-3.057  0.539551  4.27063  0.5
-3.066  0.535889  4.266357  0.5
-3.076  0.532837  4.262085  0.5
-3.086  0.527344  4.252319  0.5
-3.096  0.524292  4.247437  0.5
-3.105  0.522461  4.243774  0.5
-3.115  0.52002  4.238892  0.5
-3.125  0.517578  4.235229  0.5
-3.135  0.513916  4.226074  0.5
-3.145  0.512085  4.221802  0.5
-3.154  0.510254  4.217529  0.5
-3.164  0.508423  4.212646  0.5
-3.174  0.507202  4.209595  0.5
-3.184  0.505371  4.204712  0.5
-3.193  0.50293  4.196777  0.5
-3.203  0.501709  4.192505  0.5
-3.213  0.500488  4.187622  0.5
-3.223  0.499268  4.18335  0.5
-3.232  0.499268  4.179077  0.5
-3.242  0.497437  4.171143  0.5
-3.252  0.496216  4.16687  0.5
-3.262  0.494995  4.163208  0.5
-3.271  0.494995  4.158325  0.5
-3.281  0.494385  4.154663  0.5
-3.291  0.493164  4.146729  0.5
-3.301  0.491943  4.141846  0.5
-3.311  0.491943  4.138184  0.5
-3.32  0.490723  4.133911  0.5
-3.33  0.490723  4.129639  0.5
-3.34  0.490112  4.121704  0.5
-3.35  0.489502  4.116821  0.5
-3.359  0.489502  4.11377  0.5
-3.369  0.488892  4.108887  0.5
-3.379  0.488892  4.104614  0.5
-3.389  0.488281  4.09668  0.5
-3.398  0.488281  4.092407  0.5
-3.408  0.488281  4.089355  0.5
-3.418  0.48645  4.084473  0.5
-3.428  0.487061  4.080811  0.5
-3.438  0.48645  4.075928  0.5
-3.447  0.48645  4.067993  0.5
-3.457  0.485229  4.06311  0.5
-3.467  0.48584  4.060669  0.5
-3.477  0.485229  4.055786  0.5
-3.486  0.48584  4.052124  0.5
-3.496  -0.018311  4.043579  0.5
-3.506  -0.570068  4.048462  -0.5
-3.516  -0.567627  4.052734  -0.5
-3.525  -0.564575  4.057617  -0.5
-3.535  -0.560303  4.061279  -0.5
-3.545  -0.552368  4.071045  -0.5
-3.555  -0.548096  4.075317  -0.5
-3.564  -0.545654  4.07959  -0.5
-3.574  -0.541992  4.084473  -0.5
-3.584  -0.53833  4.088745  -0.5
-3.594  -0.533447  4.0979  -0.5
-3.604  -0.531006  4.102173  -0.5
-3.613  -0.528564  4.106445  -0.5
-3.623  -0.526733  4.110718  -0.5
-3.633  -0.524902  4.115601  -0.5
-3.643  -0.52063  4.124756  -0.5
-3.652  -0.518799  4.129028  -0.5
-3.662  -0.516968  4.13269  -0.5
-3.672  -0.515747  4.137573  -0.5
-3.682  -0.514526  4.141235  -0.5
-3.691  -0.513306  4.145508  -0.5
-3.701  -0.510864  4.154053  -0.5
-3.711  -0.510254  4.158325  -0.5
-3.721  -0.508423  4.162598  -0.5
-3.73  -0.507202  4.16626  -0.5
-3.74  -0.506592  4.170532  -0.5
-3.75  -0.505371  4.179077  -0.5
-3.76  -0.504761  4.18396  -0.5
-3.77  -0.50354  4.187622  -0.5
-3.779  -0.50354  4.191895  -0.5
-3.789  -0.50293  4.196167  -0.5
-3.799  -0.501709  4.204102  -0.5
-3.809  -0.500488  4.208374  -0.5
-3.818  -0.500488  4.212646  -0.5
-3.828  -0.499878  4.216309  -0.5
-3.838  -0.499268  4.221191  -0.5
-3.848  -0.498657  4.229736  -0.5
-3.857  -0.498047  4.232788  -0.5
-3.867  -0.498047  4.237061  -0.5
-3.877  -0.497437  4.238892  -0.5
-3.887  -0.497437  4.239502  -0.5
-3.896  -0.496826  4.241333  -0.5
-3.906  -0.496216  4.241333  -0.5
-3.916  -0.496216  4.242554  -0.5
-3.926  -0.495605  4.243164  -0.5
-3.936  -0.495605  4.243164  -0.5
-3.945  -0.495605  4.243774  -0.5
-3.955  -0.494995  4.244995  -0.5
-3.965  -0.494995  4.244995  -0.5
-3.975  -0.494995  4.246826  -0.5
-3.984  -0.494385  4.246826  -0.5
-3.994  -0.494385  4.247437  -0.5
-4.004  0.560303  4.296875  0.5
-4.014  0.560303  4.293823  0.5
-4.023  0.557251  4.290161  0.5
-4.033  0.552368  4.284668  0.5
-4.043  0.548096  4.279785  0.5
-4.053  0.540161  4.27063  0.5
-4.063  0.537109  4.266357  0.5
-4.072  0.533447  4.261475  0.5
-4.082  0.531006  4.257202  0.5
-4.092  0.527344  4.252319  0.5
-4.102  0.522461  4.243774  0.5
-4.111  0.52124  4.240112  0.5
-4.121  0.518188  4.235229  0.5
-4.131  0.515747  4.230957  0.5
-4.141  0.513916  4.226685  0.5
-4.15  0.512085  4.221802  0.5
-4.16  0.509033  4.213257  0.5
-4.17  0.507202  4.209595  0.5
-4.18  0.505981  4.205322  0.5
-4.189  0.50415  4.200439  0.5
-4.199  0.50293  4.196777  0.5
-4.209  0.501099  4.187622  0.5
-4.219  0.499878  4.18396  0.5
-4.229  0.499268  4.179077  0.5
-4.238  0.498047  4.174805  0.5
-4.248  0.497437  4.171143  0.5
-4.258  0.494995  4.162598  0.5
-4.268  0.494995  4.158936  0.5
-4.277  0.493774  4.154663  0.5
-4.287  0.493774  4.150391  0.5
-4.297  0.493164  4.146729  0.5
-4.307  0.491943  4.138184  0.5
-4.316  0.491333  4.133911  0.5
-4.326  0.490723  4.129639  0.5
-4.336  0.490723  4.125977  0.5
-4.346  0.490723  4.121704  0.5
-4.355  0.489502  4.11438  0.5
-4.365  0.488892  4.108887  0.5
-4.375  0.488281  4.105225  0.5
-4.385  0.488281  4.102173  0.5
-4.395  0.488281  4.09729  0.5
-4.404  0.487671  4.092407  0.5
-4.414  0.487061  4.084473  0.5
-4.424  0.487061  4.0802  0.5
-4.434  0.487061  4.077148  0.5
-4.443  0.48584  4.072266  0.5
-4.453  0.48645  4.069214  0.5
-4.463  0.48584  4.060669  0.5
-4.473  0.48584  4.056396  0.5
-4.482  0.485229  4.052124  0.5
-4.492  0.485229  4.047852  0.5
-4.502  0.054321  4.042969  -0.5
-4.512  -0.568237  4.052734  -0.5
-4.521  -0.565186  4.057007  -0.5
-4.531  -0.560913  4.060669  -0.5
-4.541  -0.557251  4.065552  -0.5
-4.551  -0.552979  4.070435  -0.5
-4.561  -0.545654  4.078979  -0.5
-4.57  -0.542603  4.083862  -0.5
-4.58  -0.53894  4.088135  -0.5
-4.59  -0.536499  4.093018  -0.5
-4.6  -0.534058  4.0979  -0.5
-4.609  -0.529175  4.105835  -0.5
-4.619  -0.526733  4.110107  -0.5
-4.629  -0.525513  4.11499  -0.5
-4.639  -0.523071  4.119263  -0.5
-4.648  -0.52063  4.123535  -0.5
-4.658  -0.519409  4.128418  -0.5
-4.668  -0.515747  4.136963  -0.5
-4.678  -0.514526  4.140625  -0.5
-4.688  -0.513306  4.144897  -0.5
-4.697  -0.512085  4.14917  -0.5
-4.707  -0.510864  4.154053  -0.5
-4.717  -0.509033  4.161987  -0.5
-4.727  -0.507202  4.16626  -0.5
-4.736  -0.507202  4.169922  -0.5
-4.746  -0.505981  4.174194  -0.5
-4.756  -0.505371  4.178467  -0.5
-4.766  -0.50415  4.187012  -0.5
-4.775  -0.50354  4.191284  -0.5
-4.785  -0.502319  4.196167  -0.5
-4.795  -0.502319  4.199829  -0.5
-4.805  -0.501709  4.203491  -0.5
-4.814  -0.500488  4.212646  -0.5
-4.824  -0.499878  4.216919  -0.5
-4.834  -0.499878  4.220581  -0.5
-4.844  -0.498657  4.224854  -0.5
-4.854  -0.498657  4.228516  -0.5
-4.863  -0.498047  4.23645  -0.5
-4.873  -0.498047  4.238281  -0.5
-4.883  -0.497437  4.238892  -0.5
-4.893  -0.497437  4.240723  -0.5
-4.902  -0.496826  4.240723  -0.5
-4.912  -0.496826  4.241333  -0.5
-4.922  -0.496216  4.242554  -0.5
-4.932  -0.495605  4.243164  -0.5
-4.941  -0.495605  4.244385  -0.5
-4.951  -0.495605  4.244385  -0.5
-4.961  -0.495605  4.244385  -0.5
-4.971  -0.494995  4.246826  -0.5
-4.98  -0.494995  4.247437  -0.5
-4.99  -0.494995  4.246826  -0.5
