TIME  IN1  IN2
-82.617  2.825928  0.181885
-82.813  2.824707  0.26123
-83.008  2.824707  0.340576
-83.203  2.825928  0.41626
-83.398  2.825928  0.480957
-83.594  2.825928  0.52124
-83.789  2.825928  0.535889
-83.984  2.827148  0.539551
-84.18  2.825928  0.540771
-84.375  2.824707  0.540771
-84.57  2.823486  0.539551
-84.766  2.822266  0.540771
-84.961  2.824707  0.540771
-85.156  2.825928  0.541992
-85.352  2.825928  0.540771
-85.547  2.824707  0.540771
-85.742  2.824707  0.540771
-85.938  2.825928  0.541992
-86.133  2.825928  0.541992
-86.328  2.824707  0.540771
-86.523  2.824707  0.541992
-86.719  2.824707  0.540771
-86.914  2.823486  0.540771
-87.109  2.824707  0.540771
-87.305  2.823486  0.539551
-87.5  2.824707  0.541992
-87.695  2.828369  0.541992
-87.891  2.82959  0.543213
-88.086  2.82959  0.541992
-88.281  2.825928  0.541992
-88.477  2.825928  0.540771
-88.672  2.825928  0.540771
-88.867  2.827148  0.541992
-89.063  2.825928  0.541992
-89.258  2.825928  0.541992
-89.453  2.825928  0.540771
-89.648  2.825928  0.540771
-89.844  2.822266  0.540771
-90.039  2.821045  0.539551
-90.234  2.822266  0.540771
-90.43  2.823486  0.540771
-90.625  2.824707  0.541992
-90.82  2.825928  0.541992
-91.016  2.827148  0.541992
-91.211  2.823486  0.540771
-91.406  2.822266  0.540771
-91.602  2.827148  0.541992
-91.797  2.828369  0.541992
-91.992  2.827148  0.543213
-92.188  2.827148  0.541992
-92.383  2.827148  0.541992
-92.578  2.828369  0.541992
-92.773  2.828369  0.541992
-92.969  2.828369  0.541992
-93.164  2.828369  0.541992
-93.359  2.827148  0.541992
-93.555  2.825928  0.541992
-93.75  2.827148  0.541992
-93.945  2.827148  0.541992
-94.141  2.827148  0.541992
-94.336  2.828369  0.541992
-94.531  2.82959  0.543213
-94.727  2.832031  0.543213
-94.922  2.828369  0.541992
-95.117  2.827148  0.541992
-95.313  2.828369  0.541992
-95.508  2.828369  0.541992
-95.703  2.82959  0.543213
-95.898  1.248779  0.53833
-96.094  -2.91626  0.428467
-96.289  -2.813721  0.341797
-96.484  -2.790527  0.257568
-96.68  -2.784424  0.175781
-96.875  -2.783203  0.095215
-97.07  -2.783203  0.014648
-97.266  -2.783203  -0.063477
-97.461  -2.784424  -0.141602
-97.656  -2.785645  -0.194092
-97.852  -2.789307  -0.270996
-98.047  -2.791748  -0.34668
-98.242  -2.788086  -0.421143
-98.438  -2.786865  -0.494385
-98.633  -2.786865  -0.567627
-98.828  -2.788086  -0.640869
-99.023  -2.789307  -0.712891
-99.219  -2.789307  -0.783691
-99.414  -2.786865  -0.853271
-99.609  -2.786865  -0.922852
-99.805  -2.785645  -0.98999
