time	V(vin)	V(vout)
3.352250520963652e-003	4.090021e+000	8.431257e+000
3.352545314181620e-003	4.101812e+000	8.447384e+000
3.352840107399588e-003	4.113604e+000	8.459582e+000
3.353134900617557e-003	4.125396e+000	8.467849e+000
3.353429693835525e-003	4.137187e+000	8.472188e+000
3.353724487053493e-003	4.148979e+000	8.472596e+000
3.354019280271461e-003	4.160771e+000	8.469075e+000
3.358790755926603e-003	4.351630e+000	8.473060e+000
3.363562231581746e-003	4.542489e+000	8.476077e+000
3.368333707236888e-003	4.733348e+000	8.478128e+000
3.373105182892031e-003	4.924207e+000	8.479212e+000
3.377876658547173e-003	5.115066e+000	8.479330e+000
3.382648134202315e-003	5.305925e+000	8.478480e+000
3.387419609857457e-003	5.496784e+000	8.476664e+000
3.403504021403530e-003	6.140307e+000	8.476664e+000
3.419588432949602e-003	6.783741e+000	8.476664e+000
3.435672844495674e-003	7.427086e+000	8.476665e+000
3.451757256041747e-003	8.070343e+000	8.476665e+000
3.467841667587819e-003	8.713511e+000	8.476664e+000
3.483926079133891e-003	9.356590e+000	8.476664e+000
3.500010490679964e-003	9.999580e+000	8.476664e+000
3.592768673117098e-003	6.289253e+000	8.476663e+000
3.827143673117090e-003	-3.085747e+000	8.473506e+000
3.838637776156261e-003	-3.545511e+000	8.458701e+000
3.845229573031260e-003	-3.809183e+000	8.440428e+000
3.846694416781260e-003	-3.867776e+000	8.430072e+000
3.848995700947726e-003	-3.959828e+000	8.406987e+000
3.849065661372512e-003	-3.962626e+000	8.405871e+000
3.849205582222085e-003	-3.968223e+000	8.402706e+000
3.849485423921232e-003	-3.979417e+000	8.394246e+000
3.849877778908151e-003	-3.995111e+000	8.378126e+000
3.849943132041892e-003	-3.997725e+000	8.373860e+000
3.850073838309373e-003	-4.002954e+000	8.361139e+000
3.850143649768158e-003	-4.005746e+000	8.349878e+000
3.850237478360471e-003	-4.009499e+000	8.321535e+000
3.850289629573878e-003	-4.011585e+000	8.285770e+000
3.850337249580721e-003	-4.013490e+000	8.218099e+000
3.850398009800160e-003	-4.015920e+000	8.074703e+000
3.850468650714651e-003	-4.018746e+000	7.790672e+000
3.850594228224112e-003	-4.023769e+000	6.991838e+000
3.850668154741564e-003	-4.026726e+000	6.318626e+000
3.850717135935126e-003	-4.028685e+000	5.752050e+000
3.850838165764256e-003	-4.033526e+000	4.205479e+000
3.851157274778487e-003	-4.046291e+000	5.263724e-002
3.851495519229335e-003	-4.059821e+000	-3.998392e+000
3.851935054181653e-003	-4.077402e+000	-8.368697e+000
3.851944684425717e-003	-4.077787e+000	-8.412877e+000
3.852363059427456e-003	-4.094522e+000	-8.435136e+000
3.852781434429194e-003	-4.111257e+000	-8.452857e+000
3.853199809430933e-003	-4.127992e+000	-8.466040e+000
3.853618184432672e-003	-4.144727e+000	-8.474686e+000
3.854036559434410e-003	-4.161462e+000	-8.478793e+000
3.854454934436149e-003	-4.178197e+000	-8.478363e+000
3.854873309437887e-003	-4.194932e+000	-8.473394e+000
3.870325662796455e-003	-4.813026e+000	-8.475287e+000
3.885778016155023e-003	-5.431120e+000	-8.476754e+000
3.901230369513592e-003	-6.049214e+000	-8.477797e+000
3.916682722872160e-003	-6.667309e+000	-8.478415e+000
3.932135076230728e-003	-7.285403e+000	-8.478608e+000
3.947587429589297e-003	-7.903497e+000	-8.478376e+000
3.963039782947865e-003	-8.521591e+000	-8.477719e+000
3.974758532947866e-003	-8.990341e+000	-8.477745e+000
3.980617907947866e-003	-9.224716e+000	-8.477752e+000
3.986477282947866e-003	-9.459091e+000	-8.477680e+000
3.992336657947866e-003	-9.693466e+000	-8.477395e+000
3.994140630000006e-003	-9.765625e+000	-8.477152e+000
3.996392060895727e-003	-9.855682e+000	-8.476605e+000
4.000000005000006e-003	-1.000000e+001	-8.475506e+000
4.001082388231289e-003	-9.956705e+000	-8.475399e+000
4.002525565873000e-003	-9.898977e+000	-8.475590e+000
4.005411921156423e-003	-9.783524e+000	-8.476294e+000
4.008800686623370e-003	-9.647973e+000	-8.477024e+000
4.014138858767347e-003	-9.434445e+000	-8.477602e+000
4.019998233767347e-003	-9.200070e+000	-8.477752e+000
4.025857608767347e-003	-8.965695e+000	-8.477747e+000
4.318826358767358e-003	2.753054e+000	-8.476466e+000
4.336404483767359e-003	3.456179e+000	-8.463093e+000
4.342263858767359e-003	3.690554e+000	-8.446996e+000
4.348123233767359e-003	3.924929e+000	-8.419492e+000
4.348257164430854e-003	3.930286e+000	-8.418283e+000
4.348525025757842e-003	3.941001e+000	-8.414562e+000
4.349060748411818e-003	3.962430e+000	-8.404310e+000
4.349693472740844e-003	3.987739e+000	-8.387415e+000
4.349780541899544e-003	3.991221e+000	-8.383677e+000
4.349954680216943e-003	3.998187e+000	-8.373174e+000
4.349998214796293e-003	3.999928e+000	-8.369628e+000
4.350085283954992e-003	4.003411e+000	-8.359162e+000
4.350189206831170e-003	4.007568e+000	-8.339457e+000
4.350248994810005e-003	4.009960e+000	-8.316789e+000
4.350298352894078e-003	4.011934e+000	-8.275857e+000
4.350346679269942e-003	4.013867e+000	-8.200456e+000
4.350403351783421e-003	4.016134e+000	-8.054838e+000
4.350488053892005e-003	4.019522e+000	-7.651428e+000
4.350657458109173e-003	4.026298e+000	-6.373389e+000
4.350715152735363e-003	4.028606e+000	-5.769344e+000
4.350777244186851e-003	4.031090e+000	-4.992353e+000
4.351144059283106e-003	4.045762e+000	-2.703850e-001
4.351481546720579e-003	4.059262e+000	3.729642e+000
4.351945651167035e-003	4.077826e+000	8.364203e+000
4.351955728745909e-003	4.078229e+000	8.411200e+000
4.352250521963821e-003	4.090021e+000	8.431257e+000
4.352545315181733e-003	4.101812e+000	8.447384e+000
4.352840108399645e-003	4.113604e+000	8.459582e+000
4.353134901617557e-003	4.125396e+000	8.467849e+000
4.353429694835469e-003	4.137187e+000	8.472188e+000
4.353724488053381e-003	4.148979e+000	8.472596e+000
4.354019281271293e-003	4.160771e+000	8.469075e+000
4.358790756926141e-003	4.351630e+000	8.473060e+000
4.363562232580990e-003	4.542489e+000	8.476077e+000
4.368333708235837e-003	4.733348e+000	8.478128e+000
4.373105183890686e-003	4.924207e+000	8.479212e+000
4.377876659545534e-003	5.115066e+000	8.479330e+000
4.382648135200382e-003	5.305925e+000	8.478480e+000
