time	V(vref)	V(n001)	V(n002)	V(n003)
7.276466342600026e-004	-1.000000e+000	5.865823e+000	-6.256197e+000	5.293269e-001
7.289343169578151e-004	-1.000000e+000	-3.363607e+000	-6.252210e+000	7.868634e-001
7.290511099229843e-004	-1.000000e+000	-4.738721e+000	-6.251841e+000	8.102220e-001
7.292846958533227e-004	-1.000000e+000	-6.293509e+000	-6.251094e+000	8.569392e-001
7.315119763555437e-004	-1.000000e+000	-6.267663e+000	-6.243983e+000	1.302395e+000
7.337392568577646e-004	-1.000000e+000	-6.246047e+000	-6.236874e+000	1.747851e+000
7.359665373599856e-004	-1.000000e+000	-6.228662e+000	-6.229766e+000	2.193307e+000
7.381938178622066e-004	-1.000000e+000	-6.215506e+000	-6.222661e+000	2.638763e+000
7.404210983644276e-004	-1.000000e+000	-6.206581e+000	-6.215557e+000	3.084220e+000
7.426483788666485e-004	-1.000000e+000	-6.201885e+000	-6.208455e+000	3.529676e+000
7.448756593688695e-004	-1.000000e+000	-6.201419e+000	-6.201355e+000	3.975132e+000
7.500000000000013e-004	-1.000000e+000	-6.366979e+000	-6.185022e+000	5.000000e+000
7.505124340631145e-004	-1.000000e+000	-6.245693e+000	-6.183389e+000	4.897513e+000
7.515373021893409e-004	-1.000000e+000	-6.180150e+000	-6.180124e+000	4.692540e+000
7.551674178775618e-004	-1.000000e+000	-6.164416e+000	-6.168563e+000	3.966516e+000
7.587975335657829e-004	-1.000000e+000	-6.150958e+000	-6.157006e+000	3.240493e+000
7.624276492540038e-004	-1.000000e+000	-6.139778e+000	-6.145453e+000	2.514470e+000
7.660577649422249e-004	-1.000000e+000	-6.130875e+000	-6.133903e+000	1.788447e+000
7.696878806304459e-004	-1.000000e+000	-6.124250e+000	-6.122357e+000	1.062424e+000
7.733179963186669e-004	-1.000000e+000	-6.119901e+000	-6.110815e+000	3.364007e-001
7.769481120068879e-004	-1.000000e+000	-6.117830e+000	-6.099276e+000	-3.896224e-001
7.789205218491086e-004	-1.000000e+000	-6.178568e+000	-6.093010e+000	-7.841043e-001
7.798986401635692e-004	-1.000000e+000	-6.262121e+000	-6.089904e+000	-9.797280e-001
7.807476734915020e-004	-1.000000e+000	-6.672415e+000	-6.087211e+000	-1.149535e+000
7.815891302006521e-004	-1.000000e+000	-7.515467e+000	-6.084547e+000	-1.317826e+000
7.825155205290616e-004	-1.000000e+000	-8.390827e+000	-6.081622e+000	-1.503104e+000
7.826608027591524e-004	-1.000000e+000	-8.445850e+000	-6.081164e+000	-1.532161e+000
7.842721132645043e-004	-1.000000e+000	-8.459614e+000	-6.076136e+000	-1.854423e+000
7.858834237698561e-004	-1.000000e+000	-8.470274e+000	-6.071172e+000	-2.176685e+000
7.874947342752080e-004	-1.000000e+000	-8.477830e+000	-6.066272e+000	-2.498947e+000
7.891060447805598e-004	-1.000000e+000	-8.482284e+000	-6.061435e+000	-2.821209e+000
7.907173552859117e-004	-1.000000e+000	-8.483634e+000	-6.056662e+000	-3.143471e+000
7.923286657912636e-004	-1.000000e+000	-8.481881e+000	-6.051952e+000	-3.465733e+000
7.939399762966155e-004	-1.000000e+000	-8.477024e+000	-6.047307e+000	-3.787995e+000
8.000000000000015e-004	-1.000000e+000	-8.477185e+000	-6.030347e+000	-5.000000e+000
8.025817271508983e-004	-1.000000e+000	-8.478403e+000	-6.023457e+000	-4.483655e+000
8.051634543017953e-004	-1.000000e+000	-8.478955e+000	-6.016718e+000	-3.967309e+000
8.077451814526922e-004	-1.000000e+000	-8.478842e+000	-6.010131e+000	-3.450964e+000
8.103269086035891e-004	-1.000000e+000	-8.478065e+000	-6.003697e+000	-2.934618e+000
8.129086357544859e-004	-1.000000e+000	-8.476622e+000	-5.997414e+000	-2.418273e+000
8.154903629053829e-004	-1.000000e+000	-8.474514e+000	-5.991284e+000	-1.901927e+000
8.180720900562798e-004	-1.000000e+000	-8.471741e+000	-5.985306e+000	-1.385582e+000
8.198661132600840e-004	-1.000000e+000	-8.453887e+000	-5.981279e+000	-1.026777e+000
8.207057510229086e-004	-1.000000e+000	-8.253222e+000	-5.979421e+000	-8.588498e-001
8.215334418722457e-004	-1.000000e+000	-6.549264e+000	-5.977604e+000	-6.933116e-001
8.221331421340252e-004	-1.000000e+000	-2.916092e+000	-5.976289e+000	-5.733716e-001
8.227397324205340e-004	-1.000000e+000	2.610780e+000	-5.974948e+000	-4.520535e-001
8.233215190566716e-004	-1.000000e+000	8.309669e+000	-5.973644e+000	-3.356962e-001
8.233368627527360e-004	-1.000000e+000	8.388101e+000	-5.973609e+000	-3.326274e-001
8.237934612992913e-004	-1.000000e+000	8.421579e+000	-5.972545e+000	-2.413077e-001
8.242500598458464e-004	-1.000000e+000	8.447934e+000	-5.971450e+000	-1.499880e-001
8.247066583924016e-004	-1.000000e+000	8.467166e+000	-5.970324e+000	-5.866832e-002
8.251632569389567e-004	-1.000000e+000	8.479275e+000	-5.969169e+000	3.265139e-002
8.256198554855120e-004	-1.000000e+000	8.484261e+000	-5.967982e+000	1.239711e-001
8.260764540320671e-004	-1.000000e+000	8.482125e+000	-5.966766e+000	2.152908e-001
8.265330525786223e-004	-1.000000e+000	8.472865e+000	-5.965518e+000	3.066105e-001
8.278215978234666e-004	-1.000000e+000	8.474896e+000	-5.961832e+000	5.643196e-001
8.291883795203554e-004	-1.000000e+000	3.573764e+000	-5.957712e+000	8.376759e-001
8.301861281899866e-004	-1.000000e+000	-8.366175e+000	-5.954594e+000	1.037226e+000
8.302002566251790e-004	-1.000000e+000	-8.484380e+000	-5.954549e+000	1.040051e+000
8.306241096809504e-004	-1.000000e+000	-8.468336e+000	-5.953200e+000	1.124822e+000
8.310762196071064e-004	-1.000000e+000	-7.820776e+000	-5.951766e+000	1.215244e+000
8.319804394594186e-004	-1.000000e+000	-6.143188e+000	-5.948902e+000	1.396088e+000
8.325094348894966e-004	-1.000000e+000	-5.936364e+000	-5.947229e+000	1.501887e+000
8.333738836186842e-004	-1.000000e+000	-5.954627e+000	-5.944495e+000	1.674777e+000
8.342977103206967e-004	-1.000000e+000	-5.930340e+000	-5.941574e+000	1.859542e+000
8.361453637247217e-004	-1.000000e+000	-5.936191e+000	-5.935732e+000	2.229073e+000
8.378706747032686e-004	-1.000000e+000	-6.336224e+000	-5.930279e+000	2.574135e+000
8.383020024479054e-004	-1.000000e+000	-6.270281e+000	-5.928916e+000	2.660400e+000
8.391646579371788e-004	-1.000000e+000	-5.927220e+000	-5.926189e+000	2.832932e+000
8.500000000000016e-004	-1.000000e+000	-5.914961e+000	-5.891964e+000	5.000000e+000
8.539615863890290e-004	-1.000000e+000	-5.879433e+000	-5.879462e+000	4.207683e+000
8.764048030125781e-004	-1.000000e+000	-5.818904e+000	-5.808718e+000	-2.809606e-001
8.784910838527693e-004	-1.000000e+000	-5.866536e+000	-5.802151e+000	-6.982168e-001
8.792705513520653e-004	-1.000000e+000	-5.906556e+000	-5.799698e+000	-8.541102e-001
8.801959316600235e-004	-1.000000e+000	-6.025294e+000	-5.796787e+000	-1.039186e+000
8.810188758850193e-004	-1.000000e+000	-6.708727e+000	-5.794201e+000	-1.203775e+000
8.818319831356088e-004	-1.000000e+000	-7.875964e+000	-5.791654e+000	-1.366397e+000
8.825995017864363e-004	-1.000000e+000	-8.432034e+000	-5.789260e+000	-1.519900e+000
8.854028318043453e-004	-1.000000e+000	-8.472680e+000	-5.780654e+000	-2.080566e+000
9.000000000000015e-004	-1.000000e+000	-8.477178e+000	-5.739290e+000	-5.000000e+000
9.025694937442084e-004	-1.000000e+000	-8.478336e+000	-5.732664e+000	-4.486101e+000
9.051389874884153e-004	-1.000000e+000	-8.478864e+000	-5.726206e+000	-3.972202e+000
9.077084812326221e-004	-1.000000e+000	-8.478760e+000	-5.719916e+000	-3.458304e+000
9.102779749768289e-004	-1.000000e+000	-8.478025e+000	-5.713796e+000	-2.944405e+000
9.128474687210358e-004	-1.000000e+000	-8.476659e+000	-5.707844e+000	-2.430506e+000
9.154169624652427e-004	-1.000000e+000	-8.474662e+000	-5.702061e+000	-1.916607e+000
9.179864562094495e-004	-1.000000e+000	-8.472034e+000	-5.696446e+000	-1.402709e+000
9.198349113111460e-004	-1.000000e+000	-8.453937e+000	-5.692553e+000	-1.033018e+000
9.207758204871408e-004	-1.000000e+000	-8.013193e+000	-5.690606e+000	-8.448359e-001
9.216499543533656e-004	-1.000000e+000	-5.664614e+000	-5.688814e+000	-6.700091e-001
9.222943424655608e-004	-1.000000e+000	-1.344839e+000	-5.687493e+000	-5.411315e-001
9.229324933308443e-004	-1.000000e+000	4.078906e+000	-5.686168e+000	-4.135013e-001
9.235497257114245e-004	-1.000000e+000	8.395663e+000	-5.684863e+000	-2.900549e-001
9.235814422049556e-004	-1.000000e+000	8.429298e+000	-5.684794e+000	-2.837116e-001
9.241612620185644e-004	-1.000000e+000	8.445800e+000	-5.683505e+000	-1.677476e-001
9.247410818321732e-004	-1.000000e+000	8.458965e+000	-5.682169e+000	-5.178364e-002
9.253209016457819e-004	-1.000000e+000	8.468794e+000	-5.680783e+000	6.418032e-002
9.259007214593906e-004	-1.000000e+000	8.475286e+000	-5.679349e+000	1.801443e-001
9.264805412729993e-004	-1.000000e+000	8.478443e+000	-5.677867e+000	2.961082e-001
9.270603610866082e-004	-1.000000e+000	8.478263e+000	-5.676336e+000	4.120722e-001
9.276401809002169e-004	-1.000000e+000	8.474748e+000	-5.674757e+000	5.280362e-001
9.289988489517817e-004	-1.000000e+000	7.362920e+000	-5.670882e+000	7.997698e-001
9.307017558999951e-004	-1.000000e+000	-3.168852e-001	-5.665782e+000	1.140351e+000
9.307743144889579e-004	-1.000000e+000	-2.260454e+000	-5.665558e+000	1.154863e+000
9.309194316668834e-004	-1.000000e+000	-5.665164e+000	-5.665103e+000	1.183886e+000
9.312096660227346e-004	-1.000000e+000	-5.733290e+000	-5.664194e+000	1.241933e+000
9.316286698598644e-004	-1.000000e+000	-5.690178e+000	-5.662880e+000	1.325734e+000
9.337190792783681e-004	-1.000000e+000	-5.671098e+000	-5.656329e+000	1.743816e+000
9.358094886968718e-004	-1.000000e+000	-5.654863e+000	-5.649779e+000	2.161898e+000
9.378998981153755e-004	-1.000000e+000	-5.641474e+000	-5.643231e+000	2.579980e+000
9.399903075338791e-004	-1.000000e+000	-5.630930e+000	-5.636685e+000	2.998061e+000
9.420807169523829e-004	-1.000000e+000	-5.623232e+000	-5.630140e+000	3.416143e+000
9.441711263708866e-004	-1.000000e+000	-5.618379e+000	-5.623596e+000	3.834225e+000
9.462615357893903e-004	-1.000000e+000	-5.616372e+000	-5.617054e+000	4.252307e+000
9.500000000000017e-004	-1.000000e+000	-5.082118e+000	-5.605356e+000	5.000000e+000
9.503738464210629e-004	-1.000000e+000	-5.425045e+000	-5.604187e+000	4.925231e+000
9.511215392631852e-004	-1.000000e+000	-5.601527e+000	-5.601848e+000	4.775692e+000
9.761156062403972e-004	-1.000000e+000	-5.525848e+000	-5.523768e+000	-2.231212e-001
9.783990202511816e-004	-1.000000e+000	-5.577805e+000	-5.516645e+000	-6.798040e-001
9.792220993749680e-004	-1.000000e+000	-5.617961e+000	-5.514079e+000	-8.444199e-001
9.801613695854528e-004	-1.000000e+000	-5.732598e+000	-5.511151e+000	-1.032274e+000
9.809990409960679e-004	-1.000000e+000	-6.480999e+000	-5.508543e+000	-1.199808e+000
9.818310504021838e-004	-1.000000e+000	-7.794830e+000	-5.505960e+000	-1.366210e+000
9.826182270360950e-004	-1.000000e+000	-8.428468e+000	-5.503531e+000	-1.523645e+000
9.841499542035566e-004	-1.000000e+000	-8.450472e+000	-5.498853e+000	-1.829991e+000
9.856816813710184e-004	-1.000000e+000	-8.467452e+000	-5.494249e+000	-2.136336e+000
9.872134085384800e-004	-1.000000e+000	-8.479407e+000	-5.489718e+000	-2.442682e+000
9.887451357059416e-004	-1.000000e+000	-8.486338e+000	-5.485261e+000	-2.749027e+000
9.902768628734032e-004	-1.000000e+000	-8.488244e+000	-5.480877e+000	-3.055373e+000
9.918085900408650e-004	-1.000000e+000	-8.485126e+000	-5.476567e+000	-3.361718e+000
9.933403172083266e-004	-1.000000e+000	-8.476983e+000	-5.472331e+000	-3.668063e+000
1.000000000000002e-003	-1.000000e+000	-8.477169e+000	-5.454605e+000	-5.000000e+000
1.002662022245017e-003	-1.000000e+000	-8.479412e+000	-5.447961e+000	-4.467596e+000
1.005324044490032e-003	-1.000000e+000	-8.480485e+000	-5.441521e+000	-3.935191e+000
1.007986066735047e-003	-1.000000e+000	-8.480388e+000	-5.435287e+000	-3.402787e+000
1.010648088980061e-003	-1.000000e+000	-8.479122e+000	-5.429257e+000	-2.870382e+000
1.013310111225076e-003	-1.000000e+000	-8.476686e+000	-5.423431e+000	-2.337978e+000
1.015972133470091e-003	-1.000000e+000	-8.473080e+000	-5.417811e+000	-1.805573e+000
1.018634155715106e-003	-1.000000e+000	-8.468305e+000	-5.412395e+000	-1.273169e+000
1.020487518911391e-003	-1.000000e+000	-8.434344e+000	-5.408778e+000	-9.024962e-001
1.021322650933329e-003	-1.000000e+000	-7.268672e+000	-5.407180e+000	-7.354698e-001
1.022004192148595e-003	-1.000000e+000	-3.795069e+000	-5.405885e+000	-5.991616e-001
1.022598796060965e-003	-1.000000e+000	1.347776e+000	-5.404750e+000	-4.802408e-001
1.023157018962270e-003	-1.000000e+000	6.130669e+000	-5.403666e+000	-3.685962e-001
1.023604673767937e-003	-1.000000e+000	8.332003e+000	-5.402778e+000	-2.790653e-001
1.023684899923468e-003	-1.000000e+000	8.436612e+000	-5.402616e+000	-2.630200e-001
1.024428092725963e-003	-1.000000e+000	8.451441e+000	-5.401057e+000	-1.143814e-001
1.025171285528458e-003	-1.000000e+000	8.463190e+000	-5.399420e+000	3.425712e-002
1.025914478330952e-003	-1.000000e+000	8.471857e+000	-5.397705e+000	1.828957e-001
1.026657671133447e-003	-1.000000e+000	8.477444e+000	-5.395912e+000	3.315342e-001
1.027400863935941e-003	-1.000000e+000	8.479950e+000	-5.394040e+000	4.801728e-001
1.028144056738436e-003	-1.000000e+000	8.479375e+000	-5.392091e+000	6.288114e-001
1.028887249540931e-003	-1.000000e+000	8.475719e+000	-5.390063e+000	7.774499e-001
1.030894966973192e-003	-1.000000e+000	3.752590e+000	-5.384274e+000	1.178993e+000
1.032022470990770e-003	-1.000000e+000	-5.086330e+000	-5.380873e+000	1.404494e+000
1.032167030037943e-003	-1.000000e+000	-5.730719e+000	-5.380426e+000	1.433406e+000
1.032456148132288e-003	-1.000000e+000	-5.428104e+000	-5.379528e+000	1.491230e+000
1.034962412684819e-003	-1.000000e+000	-5.394202e+000	-5.371745e+000	1.992483e+000
1.037468677237349e-003	-1.000000e+000	-5.368105e+000	-5.363964e+000	2.493735e+000
1.039974941789880e-003	-1.000000e+000	-5.349813e+000	-5.356185e+000	2.994988e+000
1.042481206342410e-003	-1.000000e+000	-5.339326e+000	-5.348408e+000	3.496241e+000
1.044987470894941e-003	-1.000000e+000	-5.336644e+000	-5.340633e+000	3.997494e+000
1.047493735447471e-003	-1.000000e+000	-5.341767e+000	-5.332860e+000	4.498747e+000
1.050000000000002e-003	-1.000000e+000	-5.354695e+000	-5.325089e+000	5.000000e+000
1.051224080958366e-003	-1.000000e+000	-5.321284e+000	-5.321295e+000	4.755184e+000
1.076661190741357e-003	-1.000000e+000	-5.250455e+000	-5.242545e+000	-3.322381e-001
1.078773719840732e-003	-1.000000e+000	-5.312982e+000	-5.236015e+000	-7.547440e-001
1.079596916705717e-003	-1.000000e+000	-5.369278e+000	-5.233471e+000	-9.193833e-001
1.080558551889325e-003	-1.000000e+000	-5.691584e+000	-5.230502e+000	-1.111710e+000
1.081519929526347e-003	-1.000000e+000	-6.660191e+000	-5.227541e+000	-1.303986e+000
1.082621601577410e-003	-1.000000e+000	-8.314253e+000	-5.224159e+000	-1.524320e+000
1.082787431876106e-003	-1.000000e+000	-8.446157e+000	-5.223652e+000	-1.557486e+000
1.084404498885045e-003	-1.000000e+000	-8.459955e+000	-5.218770e+000	-1.880900e+000
1.086021565893984e-003	-1.000000e+000	-8.470622e+000	-5.213973e+000	-2.204313e+000
1.087638632902923e-003	-1.000000e+000	-8.478159e+000	-5.209262e+000	-2.527727e+000
1.089255699911862e-003	-1.000000e+000	-8.482566e+000	-5.204637e+000	-2.851140e+000
1.090872766920800e-003	-1.000000e+000	-8.483843e+000	-5.200097e+000	-3.174553e+000
1.092489833929739e-003	-1.000000e+000	-8.481989e+000	-5.195643e+000	-3.497967e+000
1.094106900938678e-003	-1.000000e+000	-8.477005e+000	-5.191274e+000	-3.821380e+000
1.100000000000002e-003	-1.000000e+000	-8.477160e+000	-5.176039e+000	-5.000000e+000
1.117858416559344e-003	-1.000000e+000	-8.472715e+000	-5.137061e+000	-1.428317e+000
1.119579564150647e-003	-1.000000e+000	-8.458413e+000	-5.133868e+000	-1.084087e+000
1.120546698824320e-003	-1.000000e+000	-8.292303e+000	-5.132118e+000	-8.906602e-001
1.121509217091313e-003	-1.000000e+000	-6.422826e+000	-5.130401e+000	-6.981566e-001
1.122212120119099e-003	-1.000000e+000	-2.133439e+000	-5.129154e+000	-5.575760e-001
1.122886335816288e-003	-1.000000e+000	3.596791e+000	-5.127945e+000	-4.227328e-001
1.123522934788355e-003	-1.000000e+000	8.386600e+000	-5.126782e+000	-2.954130e-001
1.123533971157534e-003	-1.000000e+000	8.424128e+000	-5.126762e+000	-2.932058e-001
1.124321513286392e-003	-1.000000e+000	8.444965e+000	-5.125234e+000	-1.356973e-001
1.125109055415251e-003	-1.000000e+000	8.461315e+000	-5.123620e+000	2.181108e-002
1.125896597544109e-003	-1.000000e+000	8.473179e+000	-5.121920e+000	1.793195e-001
1.126684139672967e-003	-1.000000e+000	8.480556e+000	-5.120134e+000	3.368279e-001
1.127471681801825e-003	-1.000000e+000	8.483447e+000	-5.118261e+000	4.943364e-001
1.128259223930683e-003	-1.000000e+000	8.481850e+000	-5.116303e+000	6.518448e-001
1.129046766059542e-003	-1.000000e+000	8.475767e+000	-5.114259e+000	8.093532e-001
1.130917502929355e-003	-1.000000e+000	8.286733e+000	-5.109103e+000	1.183501e+000
1.132419328980732e-003	-1.000000e+000	2.668064e+000	-5.104721e+000	1.483866e+000
1.132466261044837e-003	-1.000000e+000	-2.291314e+000	-5.104578e+000	1.493252e+000
1.132477994060863e-003	-1.000000e+000	-3.913710e+000	-5.104542e+000	1.495599e+000
1.132501460092916e-003	-1.000000e+000	-4.915135e+000	-5.104470e+000	1.500292e+000
1.132548392157022e-003	-1.000000e+000	-5.196434e+000	-5.104325e+000	1.509678e+000
1.132642256285233e-003	-1.000000e+000	-5.160288e+000	-5.104036e+000	1.528451e+000
1.134554613782747e-003	-1.000000e+000	-5.131052e+000	-5.098150e+000	1.910923e+000
1.136466971280260e-003	-1.000000e+000	-5.106916e+000	-5.092264e+000	2.293394e+000
1.138379328777774e-003	-1.000000e+000	-5.087882e+000	-5.086380e+000	2.675866e+000
1.140291686275288e-003	-1.000000e+000	-5.073948e+000	-5.080498e+000	3.058337e+000
1.142204043772802e-003	-1.000000e+000	-5.065114e+000	-5.074617e+000	3.440809e+000
1.144116401270316e-003	-1.000000e+000	-5.061382e+000	-5.068737e+000	3.823280e+000
1.146028758767829e-003	-1.000000e+000	-5.062750e+000	-5.062858e+000	4.205752e+000
1.150000000000002e-003	-1.000000e+000	-5.019964e+000	-5.050652e+000	5.000000e+000
1.151191372369654e-003	-1.000000e+000	-5.046949e+000	-5.046992e+000	4.761725e+000
1.175982722819738e-003	-1.000000e+000	-4.985666e+000	-4.970919e+000	-1.965446e-001
1.177905905610398e-003	-1.000000e+000	-5.011433e+000	-4.965025e+000	-5.811811e-001
1.179239064493369e-003	-1.000000e+000	-5.067060e+000	-4.960941e+000	-8.478129e-001
1.180095887766415e-003	-1.000000e+000	-5.162352e+000	-4.958318e+000	-1.019178e+000
1.180912782215291e-003	-1.000000e+000	-5.967986e+000	-4.955820e+000	-1.182556e+000
1.181882361552603e-003	-1.000000e+000	-7.619009e+000	-4.952868e+000	-1.376472e+000
1.182865824975891e-003	-1.000000e+000	-8.431955e+000	-4.949896e+000	-1.573165e+000
1.184447263757814e-003	-1.000000e+000	-8.452965e+000	-4.945188e+000	-1.889453e+000
1.186028702539737e-003	-1.000000e+000	-8.469116e+000	-4.940572e+000	-2.205741e+000
1.187610141321661e-003	-1.000000e+000	-8.480409e+000	-4.936046e+000	-2.522028e+000
1.189191580103584e-003	-1.000000e+000	-8.486842e+000	-4.931611e+000	-2.838316e+000
1.190773018885507e-003	-1.000000e+000	-8.488417e+000	-4.927268e+000	-3.154604e+000
1.192354457667430e-003	-1.000000e+000	-8.485133e+000	-4.923015e+000	-3.470892e+000
1.193935896449354e-003	-1.000000e+000	-8.476990e+000	-4.918853e+000	-3.787179e+000
1.200000000000002e-003	-1.000000e+000	-8.477152e+000	-4.903624e+000	-5.000000e+000
1.202655246480161e-003	-1.000000e+000	-8.479268e+000	-4.897450e+000	-4.468951e+000
1.205310492960320e-003	-1.000000e+000	-8.480268e+000	-4.891514e+000	-3.937901e+000
1.207965739440478e-003	-1.000000e+000	-8.480151e+000	-4.885815e+000	-3.406852e+000
1.210620985920637e-003	-1.000000e+000	-8.478917e+000	-4.880353e+000	-2.875803e+000
1.213276232400795e-003	-1.000000e+000	-8.476567e+000	-4.875128e+000	-2.344753e+000
1.215931478880954e-003	-1.000000e+000	-8.473100e+000	-4.870140e+000	-1.813704e+000
1.218586725361113e-003	-1.000000e+000	-8.468516e+000	-4.865390e+000	-1.282655e+000
1.220550184047078e-003	-1.000000e+000	-8.415062e+000	-4.862079e+000	-8.899632e-001
1.221438105940568e-003	-1.000000e+000	-6.966377e+000	-4.860623e+000	-7.123788e-001
1.222114276972257e-003	-1.000000e+000	-3.108117e+000	-4.859526e+000	-5.771446e-001
1.222705470866532e-003	-1.000000e+000	2.328310e+000	-4.858562e+000	-4.589058e-001
1.223267449839653e-003	-1.000000e+000	6.971193e+000	-4.857625e+000	-3.465100e-001
1.223702500097654e-003	-1.000000e+000	8.393476e+000	-4.856874e+000	-2.595000e-001
1.224298862752742e-003	-1.000000e+000	8.454771e+000	-4.855804e+000	-1.402275e-001
1.225242569457699e-003	-1.000000e+000	8.463237e+000	-4.854011e+000	4.851390e-002
1.226186276162655e-003	-1.000000e+000	8.469902e+000	-4.852096e+000	2.372552e-001
1.227129982867612e-003	-1.000000e+000	8.474765e+000	-4.850058e+000	4.259966e-001
1.228073689572568e-003	-1.000000e+000	8.477827e+000	-4.847898e+000	6.147379e-001
1.229017396277524e-003	-1.000000e+000	8.479088e+000	-4.845615e+000	8.034793e-001
1.229961102982481e-003	-1.000000e+000	8.478548e+000	-4.843210e+000	9.922206e-001
1.230904809687437e-003	-1.000000e+000	8.476207e+000	-4.840682e+000	1.180962e+000
1.233169917502681e-003	-1.000000e+000	2.943871e+000	-4.834281e+000	1.633983e+000
1.234373790930548e-003	-1.000000e+000	-8.337575e+000	-4.830694e+000	1.874758e+000
1.234392748024209e-003	-1.000000e+000	-8.468279e+000	-4.830636e+000	1.878550e+000
1.234506490586178e-003	-1.000000e+000	-8.458247e+000	-4.830287e+000	1.901298e+000
1.234658147335470e-003	-1.000000e+000	-7.825480e+000	-4.829824e+000	1.931629e+000
1.234961460834054e-003	-1.000000e+000	-5.916994e+000	-4.828897e+000	1.992292e+000
